\\Hourly Demand Report,,,
\\Created at 2020-09-18 07:30:06,,,
\\For 2020,,,
Date,Hour,Market Demand,Ontario Demand
2020-08-30,2,14192,11539
2020-08-30,3,13961,11248
2020-08-30,4,13495,11221
2020-08-30,5,13568,11297
2020-08-30,6,13549,11424
2020-08-30,7,14098,11638
2020-08-30,8,14380,12189
2020-08-30,9,14626,12643
2020-08-30,10,15347,13218
2020-08-30,11,15539,13708
2020-08-30,12,15854,14158
2020-08-30,13,16203,14355
2020-08-30,14,16322,14524
2020-08-30,15,16359,14690
2020-08-30,16,16446,15133
2020-08-30,17,16983,15715
2020-08-30,18,17176,15879
2020-08-30,19,17324,15673
2020-08-30,20,16952,15659
2020-08-30,21,16641,15291
2020-08-30,22,15415,14426
2020-08-30,23,14712,13494
2020-08-30,24,14165,12734
2020-08-31,1,13998,12192
2020-08-31,2,13861,11908
2020-08-31,3,14100,11663
2020-08-31,4,14239,11708
2020-08-31,5,14496,12038
2020-08-31,6,14789,12838
2020-08-31,7,15509,13784
2020-08-31,8,15990,14469
2020-08-31,9,16342,14823
2020-08-31,10,16369,15004
2020-08-31,11,16696,15367
2020-08-31,12,17298,15995
2020-08-31,13,17652,16302
2020-08-31,14,18017,16450
2020-08-31,15,18514,16697
2020-08-31,16,18803,17173
2020-08-31,17,19857,17954
2020-08-31,18,19730,17960
2020-08-31,19,19176,17561
2020-08-31,20,18980,17331
2020-08-31,21,18348,16722
2020-08-31,22,16891,15682
2020-08-31,23,16264,14891
2020-08-31,24,15575,13967
2020-09-01,1,14998,13356
2020-09-01,2,15002,12989
2020-09-01,3,15168,12539
2020-09-01,4,15116,12582
2020-09-01,5,14967,12913
2020-09-01,6,15471,13705
2020-09-01,7,16212,14664
2020-09-01,8,16789,15563
2020-09-01,9,17532,16377
2020-09-01,10,18061,17066
2020-09-01,11,18623,17578
2020-09-01,12,19671,18289
2020-09-01,13,20382,18846
2020-09-01,14,20681,19237
2020-09-01,15,21118,19591
2020-09-01,16,21572,20000
2020-09-01,17,21928,20225
2020-09-01,18,21388,19766
2020-09-01,19,20766,19239
2020-09-01,20,20535,18968
2020-09-01,21,19963,18334
2020-09-01,22,18421,17388
2020-09-01,23,17395,16340
2020-09-01,24,16754,15166
2020-09-02,1,16097,14421
2020-09-02,2,15844,13916
2020-09-02,3,15426,13527
2020-09-02,4,15581,13484
2020-09-02,5,15881,13754
2020-09-02,6,16486,14670
2020-09-02,7,17033,15630
2020-09-02,8,17829,16612
2020-09-02,9,18498,17290
2020-09-02,10,18983,17757
2020-09-02,11,19326,18243
2020-09-02,12,19973,18788
2020-09-02,13,20351,19206
2020-09-02,14,21054,19653
2020-09-02,15,20896,19348
2020-09-02,16,21006,19404
2020-09-02,17,21259,19783
2020-09-02,18,20528,19369
2020-09-02,19,19963,18843
2020-09-02,20,19765,18575
2020-09-02,21,19006,17710
2020-09-02,22,17705,16498
2020-09-02,23,16326,15242
2020-09-02,24,15415,14189
2020-09-03,1,14901,13492
2020-09-03,2,14205,12821
2020-09-03,3,14006,12513
2020-09-03,4,13965,12452
2020-09-03,5,14349,12701
2020-09-03,6,15127,13497
2020-09-03,7,15373,14160
2020-09-03,8,16020,14787
2020-09-03,9,16633,15348
2020-09-03,10,17542,15891
2020-09-03,11,17985,16296
2020-09-03,12,18592,16672
2020-09-03,13,19184,17169
2020-09-03,14,19699,17598
2020-09-03,15,20099,17923
2020-09-03,16,20608,18487
2020-09-03,17,21088,19039
2020-09-03,18,21012,19142
2020-09-03,19,20494,18734
2020-09-03,20,19898,18353
2020-09-03,21,19026,17513
2020-09-03,22,17811,16379
2020-09-03,23,16789,14886
2020-09-03,24,16072,13904
2020-09-04,1,15445,13139
2020-09-04,2,14423,12210
2020-09-04,3,14405,12067
2020-09-04,4,14386,11982
2020-09-04,5,14670,12274
2020-09-04,6,15478,13159
2020-09-04,7,15912,13841
2020-09-04,8,16534,14487
2020-09-04,9,16715,14818
2020-09-04,10,16778,14982
2020-09-04,11,17125,15145
2020-09-04,12,17325,15328
2020-09-04,13,17205,15232
2020-09-04,14,17173,15187
2020-09-04,15,17421,15410
2020-09-04,16,17776,15767
2020-09-04,17,18162,16158
2020-09-04,18,18127,16311
2020-09-04,19,17702,16118
2020-09-04,20,17484,15975
2020-09-04,21,16617,15202
2020-09-04,22,15377,14273
2020-09-04,23,14580,13302
2020-09-04,24,14591,12643
2020-09-05,1,14399,12185
2020-09-05,2,14260,11787
2020-09-05,3,14190,11562
2020-09-05,4,14431,11488
2020-09-05,5,14339,11510
2020-09-05,6,14280,11762
2020-09-05,7,14058,12115
2020-09-05,8,14224,12615
2020-09-05,9,14971,13208
2020-09-05,10,15237,13645
2020-09-05,11,15335,13802
2020-09-05,12,15101,13772
2020-09-05,13,15137,13793
2020-09-05,14,14887,13633
2020-09-05,15,15043,13839
2020-09-05,16,15204,14116
2020-09-05,17,15824,14579
2020-09-05,18,16128,14589
2020-09-05,19,15864,14472
2020-09-05,20,15796,14501
2020-09-05,21,15638,14214
2020-09-05,22,15329,13601
2020-09-05,23,14197,12807
2020-09-05,24,13456,12123
2020-09-06,1,13238,11700
2020-09-06,2,13280,11410
2020-09-06,3,13089,11230
2020-09-06,4,13068,11123
2020-09-06,5,13030,11183
2020-09-06,6,13062,11289
2020-09-06,7,12883,11450
2020-09-06,8,13195,11911
2020-09-06,9,13457,12166
2020-09-06,10,13833,12355
2020-09-06,11,13989,12591
2020-09-06,12,14473,12730
2020-09-06,13,14542,12720
2020-09-06,14,14534,12670
2020-09-06,15,14985,13025
2020-09-06,16,16082,13656
2020-09-06,17,16499,14142
2020-09-06,18,16631,14364
2020-09-06,19,16360,14199
2020-09-06,20,16336,14146
2020-09-06,21,15740,13739
2020-09-06,22,15427,13043
2020-09-06,23,15307,12295
2020-09-06,24,15314,11668
2020-09-07,1,14914,11166
2020-09-07,2,14674,10908
2020-09-07,3,14688,10858
2020-09-07,4,14937,11169
2020-09-07,5,14349,11102
2020-09-07,6,14487,11207
2020-09-07,7,13548,11515
2020-09-07,8,15007,12313
2020-09-07,9,16326,13026
2020-09-07,10,16346,13472
2020-09-07,11,16305,14082
2020-09-07,12,16631,14368
2020-09-07,13,16917,14488
2020-09-07,14,17227,14685
2020-09-07,15,17245,14972
2020-09-07,16,17714,15288
2020-09-07,17,18289,15878
2020-09-07,18,18069,15954
2020-09-07,19,17044,15594
2020-09-07,20,17154,15576
2020-09-07,21,16567,14927
2020-09-07,22,15484,14204
2020-09-07,23,14681,13217
2020-09-07,24,13950,12349
2020-09-08,1,13423,11833
2020-09-08,2,13165,11523
2020-09-08,3,13397,11392
2020-09-08,4,13527,11444
2020-09-08,5,13723,11904
2020-09-08,6,14433,12925
2020-09-08,7,14818,13939
2020-09-08,8,15628,14658
2020-09-08,9,16205,15244
2020-09-08,10,16762,15628
2020-09-08,11,16850,15667
2020-09-08,12,16877,15719
2020-09-08,13,17165,15705
2020-09-08,14,17248,15703
2020-09-08,15,17529,15673
2020-09-08,16,17571,15641
2020-09-08,17,17871,15972
2020-09-08,18,17673,15993
2020-09-08,19,17588,15824
2020-09-08,20,17591,15844
2020-09-08,21,16615,14990
2020-09-08,22,15652,14235
2020-09-08,23,14835,13391
2020-09-08,24,13883,12502
2020-09-09,1,13654,12166
2020-09-09,2,13413,11894
2020-09-09,3,13544,11956
2020-09-09,4,13389,11988
2020-09-09,5,13530,12284
2020-09-09,6,14526,13221
2020-09-09,7,14898,13965
2020-09-09,8,16118,14960
2020-09-09,9,16758,15462
2020-09-09,10,17071,15789
2020-09-09,11,17171,15911
2020-09-09,12,16808,15839
2020-09-09,13,17175,15998
2020-09-09,14,17155,15979
2020-09-09,15,17155,15979
2020-09-09,16,17155,15979
2020-09-09,17,17678,16306
2020-09-09,18,17805,16558
2020-09-09,19,17901,16434
2020-09-09,20,17661,16506
2020-09-09,21,16917,15712
2020-09-09,22,15882,14783
2020-09-09,23,15108,13791
2020-09-09,24,14133,13001
2020-09-10,1,13824,12615
2020-09-10,2,13506,12289
2020-09-10,3,13369,12052
2020-09-10,4,13337,11937
2020-09-10,5,13744,12363
2020-09-10,6,14926,13428
2020-09-10,7,15549,14480
2020-09-10,8,16392,15224
2020-09-10,9,17013,15585
2020-09-10,10,17118,15780
2020-09-10,11,17675,16023
2020-09-10,12,17620,16172
2020-09-10,13,17923,16174
2020-09-10,14,18003,16148
2020-09-10,15,18081,16239
2020-09-10,16,18313,16362
2020-09-10,17,18204,16458
2020-09-10,18,17672,16130
2020-09-10,19,17282,16096
2020-09-10,20,17135,15903
2020-09-10,21,16142,15115
2020-09-10,22,15180,14156
2020-09-10,23,14548,13164
2020-09-10,24,13832,12558
2020-09-11,1,13639,12103
2020-09-11,2,13384,11801
2020-09-11,3,13612,11691
2020-09-11,4,13696,11734
2020-09-11,5,14124,12018
2020-09-11,6,15026,13013
2020-09-11,7,15506,13897
2020-09-11,8,15907,14362
2020-09-11,9,15910,14489
2020-09-11,10,15960,14414
2020-09-11,11,15843,14388
2020-09-11,12,15817,14342
2020-09-11,13,15687,14194
2020-09-11,14,15622,14137
2020-09-11,15,15607,14260
2020-09-11,16,16071,14565
2020-09-11,17,16612,15161
2020-09-11,18,16785,15447
2020-09-11,19,16465,15412
2020-09-11,20,16311,15369
2020-09-11,21,15674,14814
2020-09-11,22,14697,13804
2020-09-11,23,13962,12751
2020-09-11,24,13607,11977
2020-09-12,1,13512,11535
2020-09-12,2,13464,11237
2020-09-12,3,13830,11096
2020-09-12,4,13741,11044
2020-09-12,5,14038,11195
2020-09-12,6,14040,11643
2020-09-12,7,14310,12065
2020-09-12,8,14252,12482
2020-09-12,9,14330,12770
2020-09-12,10,14614,12915
2020-09-12,11,14762,13007
2020-09-12,12,14696,13154
2020-09-12,13,14535,13185
2020-09-12,14,14625,13334
2020-09-12,15,14872,13443
2020-09-12,16,15378,14062
2020-09-12,17,15891,14728
2020-09-12,18,15944,14817
2020-09-12,19,15739,14703
2020-09-12,20,15759,14692
2020-09-12,21,15536,14244
2020-09-12,22,14953,13472
2020-09-12,23,14447,12603
2020-09-12,24,14442,11934
2020-09-13,1,14383,11421
2020-09-13,2,14244,11162
2020-09-13,3,14017,11007
2020-09-13,4,13986,11040
2020-09-13,5,14198,11210
2020-09-13,6,14462,11520
2020-09-13,7,14881,12173
2020-09-13,8,14903,12816
2020-09-13,9,15238,13534
2020-09-13,10,15242,14091
2020-09-13,11,15463,14197
2020-09-13,12,15865,14481
2020-09-13,13,16224,14694
2020-09-13,14,16738,14795
2020-09-13,15,16655,14763
2020-09-13,16,16607,15125
2020-09-13,17,17075,15754
2020-09-13,18,16880,15722
2020-09-13,19,16746,15461
2020-09-13,20,16507,15285
2020-09-13,21,15784,14662
2020-09-13,22,15014,13733
2020-09-13,23,14617,12806
2020-09-13,24,14234,12122
2020-09-14,1,13810,11584
2020-09-14,2,13499,11409
2020-09-14,3,13514,11431
2020-09-14,4,13600,11543
2020-09-14,5,13422,11941
2020-09-14,6,14391,12959
2020-09-14,7,15073,13964
2020-09-14,8,15395,14367
2020-09-14,9,15420,14428
2020-09-14,10,15258,14269
2020-09-14,11,15040,14130
2020-09-14,12,15300,14190
2020-09-14,13,15337,14318
2020-09-14,14,15441,14265
2020-09-14,15,15590,14359
2020-09-14,16,15759,14783
2020-09-14,17,16517,15453
2020-09-14,18,16625,15641
2020-09-14,19,16488,15618
2020-09-14,20,16456,15534
2020-09-14,21,15631,14833
2020-09-14,22,14635,13827
2020-09-14,23,13827,12806
2020-09-14,24,13326,12120
2020-09-15,1,13161,11748
2020-09-15,2,13229,11561
2020-09-15,3,13193,11476
2020-09-15,4,13137,11562
2020-09-15,5,13387,11925
2020-09-15,6,14210,12981
2020-09-15,7,14912,13916
2020-09-15,8,15138,14428
2020-09-15,9,15487,14494
2020-09-15,10,15144,14307
2020-09-15,11,15224,14219
2020-09-15,12,14902,14076
2020-09-15,13,15059,14057
2020-09-15,14,15227,14101
2020-09-15,15,15623,14419
2020-09-15,16,16017,14811
2020-09-15,17,16547,15458
2020-09-15,18,16555,15453
2020-09-15,19,16661,15592
2020-09-15,20,16554,15485
2020-09-15,21,15830,14681
2020-09-15,22,14863,13700
2020-09-15,23,14651,12773
2020-09-15,24,14296,12062
2020-09-16,1,13780,11588
2020-09-16,2,13473,11295
2020-09-16,3,13434,11233
2020-09-16,4,13249,11260
2020-09-16,5,13518,11562
2020-09-16,6,14120,12533
2020-09-16,7,14947,13543
2020-09-16,8,15320,14138
2020-09-16,9,15810,14328
2020-09-16,10,15980,14266
2020-09-16,11,15828,14347
2020-09-16,12,16213,14469
2020-09-16,13,16253,14517
2020-09-16,14,16252,14518
2020-09-16,15,16474,14669
2020-09-16,16,16952,15163
2020-09-16,17,17516,15765
2020-09-16,18,17253,15781
2020-09-16,19,17641,15952
2020-09-16,20,17315,15941
2020-09-16,21,16666,15121
2020-09-16,22,15686,14234
2020-09-16,23,15080,13349
2020-09-16,24,14375,12594
2020-09-17,1,14135,12152
2020-09-17,2,13791,11895
2020-09-17,3,13685,11723
2020-09-17,4,13740,11724
2020-09-17,5,13967,12006
2020-09-17,6,14427,13023
2020-09-17,7,15442,13949
2020-09-17,8,15798,14461
2020-09-17,9,16068,14452
2020-09-17,10,15985,14273
2020-09-17,11,16104,14404
2020-09-17,12,16280,14589
2020-09-17,13,16062,14518
2020-09-17,14,16030,14493
2020-09-17,15,15999,14439
2020-09-17,16,16247,14672
2020-09-17,17,17132,15471
2020-09-17,18,17101,15600
2020-09-17,19,17225,15629
2020-09-17,20,16865,15463
2020-09-17,21,16249,14763
2020-09-17,22,15523,13831
2020-09-17,23,14845,12740
2020-09-17,24,14454,12068
